SSID,BSSID,MANUFACTURER,HIGHEST SIGNAL W/GPS,AUTHENTICATION,ENCRYPTION,RADIO_TYPE,CHANNEL,LATITUDE,LONGITUDE,BTX,OTX,FIRST SEEN(UTC),LAST SEEN(UTC),NETWORK TYPE,LABEL, HIGHEST SIGNAL, HIGHEST RSSI,name,network_id,signal,frequency,longitude,latitude
1e8ca27a,f4:91:1e:8c:a2:7a,ZHUHAI EWPE INFORMATION TECHNOLOGY INC,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,21:13.4,23:00.5,Infrastructure,Unknown,81,-62,1e8ca27a,f4:91:1e:8c:a2:7a,-76,2412,102.62209455969064,17.9780304471998
Private. Ac,24:43:e2:92:6f:20,DASAN Network Solutions,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",21:26.0,23:00.5,Infrastructure,Unknown,78,-66,Private. Ac,24:43:e2:92:6f:20,-88,2412,102.6221888439302,17.978218600921128
LSLAO,12:82:3d:86:54:25,Unknown,0,WPA2-Personal,CCMP,802.11ac,6,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",21:30.4,23:00.5,Infrastructure,Unknown,50,-76,LSLAO,12:82:3d:86:54:25,-87,2437,102.62207692153984,17.978032719071255
JR beauty clinic,e8:f6:54:7e:6d:cd,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ax,48,0,0,"6,9,12,18,24,36,48,54",,21:50.7,23:00.5,Infrastructure,Unknown,20,-88,JR beauty clinic,e8:f6:54:7e:6d:cd,-90,5240,102.62209455969064,17.9780304471998
LS Import-Export,e8:f6:54:bd:57:e1,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ax,48,0,0,"6,9,12,18,24,36,48,54",,21:57.3,23:00.5,Infrastructure,Unknown,35,-81,LS Import-Export,e8:f6:54:bd:57:e1,-92,5240,102.62209455969064,17.9780304471998
CBH-3F-1,74:39:89:53:3f:44,Unknown,0,WPA2-Personal,CCMP,802.11ax,36,0,0,"6,9,12,18,24,36,48,54",,21:57.3,23:00.5,Infrastructure,Unknown,14,-91,CBH-3F-1,74:39:89:53:3f:44,-92,5180,102.62180441019296,17.976495515298407
TP-LINK_D34F,b8:f8:83:bd:d3:4f,"TP-LINK TECHNOLOGIES CO.,LTD.",0,Open,,802.11n,11,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",22:03.5,23:00.5,Infrastructure,Unknown,65,-71,TP-LINK_D34F,b8:f8:83:bd:d3:4f,-79,2462,102.62178138440676,17.977139228602002
Galaxy A122C18,da:17:09:aa:0d:12,Unknown,0,WPA2-Personal,CCMP,802.11ac,6,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",22:03.5,23:00.5,Infrastructure,Unknown,60,-73,Galaxy A122C18,da:17:09:aa:0d:12,-86,2437,102.61393614989296,17.9695683377179
1ebce39e,f4:91:1e:bc:e3:9e,ZHUHAI EWPE INFORMATION TECHNOLOGY INC,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,22:03.5,23:00.5,Infrastructure,Unknown,75,-67,1ebce39e,f4:91:1e:bc:e3:9e,-91,2412,102.62209455969064,17.9780304471998
CBH-3F-1,74:39:89:53:3f:43,Unknown,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",22:17.9,23:00.5,Infrastructure,Unknown,60,-73,CBH-3F-1,74:39:89:53:3f:43,-77,2412,102.61393614989296,17.9695683377179
Cheuang2 Hotel,f0:9f:c2:77:0b:7a,Ubiquiti Inc,0,WPA2-Personal,CCMP,802.11n,6,0,0,11,"6,9,12,18,24,36,48,54",22:17.9,23:00.5,Infrastructure,Unknown,65,-71,Cheuang2 Hotel,f0:9f:c2:77:0b:7a,-82,2437,102.62178130705036,17.977139495590126
Cheuang2 Hotel,86:2a:a8:4b:aa:b4,Unknown,0,WPA2-Personal,CCMP,802.11ac,44,0,0,"6,9,12,18,24,36,48,54",,22:25.2,23:00.5,Infrastructure,Unknown,31,-83,Cheuang2 Hotel,86:2a:a8:4b:aa:b4,-89,5220,102.6218127111192,17.977175489915027
Cheuang2 Hotel,f6:9f:c2:75:e9:1d,Unknown,0,WPA2-Personal,CCMP,802.11ac,44,0,0,"6,9,12,18,24,36,48,54",,22:25.2,23:00.5,Infrastructure,Unknown,22,-87,Cheuang2 Hotel,f6:9f:c2:75:e9:1d,-83,5220,102.61393614989296,17.9695683377179
CBH4F-1,0c:4b:54:54:88:72,"TP-LINK TECHNOLOGIES CO.,LTD.",0,WPA2-Personal,CCMP,802.11n,6,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",22:25.2,23:00.5,Infrastructure,Unknown,46,-77,CBH4F-1,0c:4b:54:54:88:72,-85,2437,102.6218127111192,17.977175489915027
CBH4F-3,74:39:89:53:41:6b,Unknown,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",22:25.2,23:00.5,Infrastructure,Unknown,60,-73,CBH4F-3,74:39:89:53:41:6b,-80,2412,102.62178130705036,17.977139495590126
Maluaynet,b4:04:21:87:1b:a4,zte corporation,0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",27:29.9,29:25.3,Infrastructure,Unknown,67,-70,Maluaynet,b4:04:21:87:1b:a4,-63,2457,102.61728628064226,17.976183948814956
Pro FEB,6c:14:6e:e1:61:f0,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,40,0,0,"6,9,12,18,24,36,48,54",,27:47.0,29:34.3,Infrastructure,Unknown,14,-91,Pro FEB,6c:14:6e:e1:61:f0,-80,5200,102.61728628064226,17.976183948814956
Miracle_lao_F5_2,78:8c:b5:91:e7:ec,TP-Link Corporation Limited,0,WPA2-Personal,CCMP,802.11ac,11,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",27:47.0,29:34.3,Infrastructure,Unknown,20,-88,Miracle_lao_F5_2,78:8c:b5:91:e7:ec,-83,2462,102.61573776213484,17.97675406590037
Lc Express,b0:8b:92:74:fe:ca,zte corporation,0,WPA2-Personal,CCMP,802.11n,11,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",27:47.0,29:34.3,Infrastructure,Unknown,29,-84,Lc Express,b0:8b:92:74:fe:ca,-89,2442,102.61606089411588,17.97610814616121
Geely,1c:3c:d4:0b:00:70,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,11,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,27:47.0,29:34.3,Infrastructure,Unknown,24,-86,Geely,1c:3c:d4:0b:00:70,-70,2462,102.61728628064226,17.976183948814956
BOYA,14:4d:67:53:bc:70,Zioncom Electronics (Shenzhen) Ltd.,0,WPA2-Personal,CCMP,802.11n,6,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",27:47.0,29:34.3,Infrastructure,Unknown,33,-82,BOYA,14:4d:67:53:bc:70,-90,2437,102.61560316447644,17.977250273780626
City_u,e8:6e:44:dd:b3:38,zte corporation,0,WPA2-Personal,CCMP,802.11n,3,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",27:47.0,29:34.3,Infrastructure,Unknown,46,-77,City_u,e8:6e:44:dd:b3:38,-82,2422,102.61606089411588,17.97610814616121
Allolao,7c:8b:ca:72:24:45,"TP-LINK TECHNOLOGIES CO.,LTD.",0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",27:47.0,29:34.3,Infrastructure,Unknown,38,-80,Allolao,7c:8b:ca:72:24:45,-92,2412,102.616334781203,17.97610466574511
Tesla model Y,54:1f:8d:2e:90:12,zte corporation,0,WPA2-Personal,CCMP,802.11ac,36,0,0,"6,12,24","9,18,36,48,54",29:59.9,31:58.8,Infrastructure,Unknown,38,-80,Tesla model Y,54:1f:8d:2e:90:12,-90,5180,102.6173960575284,17.923658366408752
BENZ 5G,c4:fb:aa:a7:2a:b4,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,22:36.3,23:00.5,Infrastructure,Unknown,22,-87,BENZ 5G,c4:fb:aa:a7:2a:b4,-91,5745,102.62178138440676,17.977139228602002
Cheuang2 Hotel,86:2a:a8:4b:c4:d0,Unknown,0,WPA2-Personal,CCMP,802.11ac,48,0,0,"6,9,12,18,24,36,48,54",,22:36.3,23:00.5,Infrastructure,Unknown,11,-93,Cheuang2 Hotel,86:2a:a8:4b:c4:d0,-92,5240,102.62209455969064,17.9780304471998
Cheuang2 Hotel,f0:9f:c2:74:e9:1d,Ubiquiti Inc,0,WPA2-Personal,CCMP,802.11n,1,0,0,11,"6,9,12,18,24,36,48,54",22:36.3,23:00.5,Infrastructure,Unknown,43,-78,Cheuang2 Hotel,f0:9f:c2:74:e9:1d,-91,2412,102.62213651498809,17.978102987721382
UNITEL_pok99,24:43:e2:72:07:17,DASAN Network Solutions,0,WPA2-Personal,CCMP,802.11n,11,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",22:36.3,23:00.5,Infrastructure,Unknown,31,-83,UNITEL_pok99,24:43:e2:72:07:17,-89,2462,102.6218127111192,17.977175489915027
CBH3-1,94:3b:b0:20:8c:82,"New H3C Technologies Co., Ltd",0,WPA2-Personal,CCMP,802.11n,6,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",22:36.3,23:00.5,Infrastructure,Unknown,20,-88,CBH3-1,94:3b:b0:20:8c:82,-92,2437,102.62177500999869,17.976486500000046
c62f6e59,50:2c:c6:2f:6e:59,"GREE ELECTRIC APPLIANCES, INC. OF ZHUHAI",0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,22:36.3,23:00.5,Infrastructure,Unknown,43,-78,c62f6e59,50:2c:c6:2f:6e:59,-85,2412,102.61393614989296,17.9695683377179
CBH4F-3,74:39:89:53:41:6c,Unknown,0,WPA2-Personal,CCMP,802.11ax,36,0,0,"6,9,12,18,24,36,48,54",,22:36.3,23:00.5,Infrastructure,Unknown,16,-90,CBH4F-3,74:39:89:53:41:6c,-91,5180,102.62177553193446,17.977103042799513
LanhManh,e8:6e:44:dd:5d:64,zte corporation,0,WPA2-Personal,CCMP,802.11n,8,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",22:54.6,23:00.5,Infrastructure,Unknown,50,-76,LanhManh,e8:6e:44:dd:5d:64,-61,2447,102.61393614989296,17.9695683377179
BENZ,c4:fb:aa:a7:2a:b0,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,3,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,23:00.5,23:00.5,Infrastructure,Unknown,38,-80,BENZ,c4:fb:aa:a7:2a:b0,-82,2422,102.6218127111192,17.977175489915027
1ed7b794,f4:91:1e:d7:b7:94,ZHUHAI EWPE INFORMATION TECHNOLOGY INC,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,23:00.5,23:00.5,Infrastructure,Unknown,53,-75,1ed7b794,f4:91:1e:d7:b7:94,-69,2412,102.61393614989296,17.9695683377179
PK_FL4,14:4d:67:24:cd:5c,Zioncom Electronics (Shenzhen) Ltd.,0,WPA2-Personal,CCMP,802.11n,1,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",27:27.7,29:25.3,Infrastructure,Unknown,60,-73,PK_FL4,14:4d:67:24:cd:5c,-64,2412,102.61728628064226,17.976183948814956
PK_FL5,98:de:d0:be:6f:11,"TP-LINK TECHNOLOGIES CO.,LTD.",0,WPA2-Personal,CCMP,802.11ac,157,0,0,"6,9,12,18,24,36,48,54",,27:29.9,29:25.3,Infrastructure,Unknown,24,-86,PK_FL5,98:de:d0:be:6f:11,-85,5785,102.61755345345168,17.976194643739728
Geely Laos Office,6a:a4:b7:17:a4:a5,Unknown,0,WPA2-Personal,CCMP,802.11ac,48,0,0,"6,9,12,18,24,36,48,54",,27:29.9,29:25.3,Infrastructure,Unknown,57,-74,Geely Laos Office,6a:a4:b7:17:a4:a5,-74,5240,102.61606089411588,17.97610814616121
Geely Laos Office,6a:a4:b7:17:a4:a4,Unknown,0,WPA2-Personal,CCMP,802.11ac,5,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",27:29.9,29:25.3,Infrastructure,Unknown,72,-68,Geely Laos Office,6a:a4:b7:17:a4:a4,-69,2432,102.61728628064226,17.976183948814956
Geely Laos,66:a4:b7:17:a4:a5,Unknown,0,WPA2-Personal,CCMP,802.11ac,48,0,0,"6,9,12,18,24,36,48,54",,27:29.9,29:25.3,Infrastructure,Unknown,57,-74,Geely Laos,66:a4:b7:17:a4:a5,-74,5240,102.61728628064226,17.976183948814956
TPLUS-Streaming,6c:c4:9f:f5:16:36,"Aruba, a Hewlett Packard Enterprise Company",0,Open,,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,39:33.5,45:09.1,Infrastructure,Unknown,40,-79,TPLUS-Streaming,6c:c4:9f:f5:16:36,-85,5500,102.6432369464846,17.956201134200427
TPLUS-GUEST,6c:c4:9f:f5:16:31,"Aruba, a Hewlett Packard Enterprise Company",0,Open,,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,39:33.5,45:09.1,Infrastructure,Unknown,60,-73,TPLUS-GUEST,6c:c4:9f:f5:16:31,-85,5500,102.6432369464846,17.956201134200427
TPLUS Free WIFI,6c:c4:9f:f5:16:35,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,39:33.5,45:09.1,Infrastructure,Unknown,40,-79,TPLUS Free WIFI,6c:c4:9f:f5:16:35,-85,5500,102.61408634585663,17.96862571104357
TPLUS-VIP,6c:c4:9f:f5:a7:d0,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,39:33.5,43:53.1,Infrastructure,Unknown,35,-81,TPLUS-VIP,6c:c4:9f:f5:a7:d0,-90,5500,102.61408634585663,17.96862571104357
TPLUS-VIP,6c:c4:9f:f5:16:30,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,39:33.5,45:09.1,Infrastructure,Unknown,31,-83,TPLUS-VIP,6c:c4:9f:f5:16:30,-84,5500,102.6432369464846,17.956201134200427
TPLUS Free WIFI,6c:c4:9f:f4:d6:b5,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,132,0,0,"6,9,12,18,24,36,48,54",,41:16.8,43:11.5,Infrastructure,Unknown,18,-89,TPLUS Free WIFI,6c:c4:9f:f4:d6:b5,-93,5660,102.61408634585663,17.96862571104357
TPLUS Free WIFI,6c:c4:9f:f5:a7:d5,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,41:16.8,43:53.1,Infrastructure,Unknown,35,-81,TPLUS Free WIFI,6c:c4:9f:f5:a7:d5,-91,5500,102.61408634585663,17.96862571104357
TPLUS Free WIFI,6c:c4:9f:f4:88:35,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,44,0,0,"6,9,12,18,24,36,48,54",,41:16.8,43:11.5,Infrastructure,Unknown,16,-90,TPLUS Free WIFI,6c:c4:9f:f4:88:35,-91,5220,102.61408634585663,17.96862571104357
TPLUS-Streaming,6c:c4:9f:f4:88:36,"Aruba, a Hewlett Packard Enterprise Company",0,Open,,802.11ax,44,0,0,"6,9,12,18,24,36,48,54",,41:16.8,43:11.5,Infrastructure,Unknown,18,-89,TPLUS-Streaming,6c:c4:9f:f4:88:36,-90,5220,102.61408634585663,17.96862571104357
TPLUS-Streaming,6c:c4:9f:f4:d6:b6,"Aruba, a Hewlett Packard Enterprise Company",0,Open,,802.11ax,132,0,0,"6,9,12,18,24,36,48,54",,41:16.8,43:11.5,Infrastructure,Unknown,20,-88,TPLUS-Streaming,6c:c4:9f:f4:d6:b6,-93,5660,102.61408634585663,17.96862571104357
TPLUS-Streaming,6c:c4:9f:f5:a7:d6,"Aruba, a Hewlett Packard Enterprise Company",0,Open,,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,40:19.2,43:53.1,Infrastructure,Unknown,35,-81,TPLUS-Streaming,6c:c4:9f:f5:a7:d6,-90,5500,102.61408634585663,17.96862571104357
TPLUS-VIP,6c:c4:9f:f4:88:30,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,44,0,0,"6,9,12,18,24,36,48,54",,41:16.8,44:14.2,Infrastructure,Unknown,20,-88,TPLUS-VIP,6c:c4:9f:f4:88:30,-89,5220,102.61408634585663,17.96862571104357
TPLUS-VIP,6c:c4:9f:f4:d6:b0,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,132,0,0,"6,9,12,18,24,36,48,54",,41:16.8,43:11.5,Infrastructure,Unknown,18,-89,TPLUS-VIP,6c:c4:9f:f4:d6:b0,-92,5660,102.61408634585663,17.96862571104357
TPLUS-STAFF,6c:c4:9f:f5:a7:c3,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,1,0,0,"1,2,5.5,11,18,24,36,54","6,9,12,48",41:16.8,43:11.5,Infrastructure,Unknown,46,-77,TPLUS-STAFF,6c:c4:9f:f5:a7:c3,-89,2412,102.61408634585663,17.96862571104357
TPLUS-STAFF,6c:c4:9f:f4:88:33,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,44,0,0,"6,9,12,18,24,36,48,54",,41:16.8,43:11.5,Infrastructure,Unknown,16,-90,TPLUS-STAFF,6c:c4:9f:f4:88:33,-90,5220,102.61408634585663,17.96862571104357
TPLUS-STAFF,6c:c4:9f:f4:d6:b3,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,132,0,0,"6,9,12,18,24,36,48,54",,41:16.8,43:53.1,Infrastructure,Unknown,18,-89,TPLUS-STAFF,6c:c4:9f:f4:d6:b3,-94,5660,102.61408634585663,17.96862571104357
Athenee_F4_5G,78:8c:b5:7d:90:80,TP-Link Corporation Limited,0,WPA2-Personal,CCMP,802.11ac,48,0,0,"6,9,12,18,24,36,48,54",,41:16.8,42:03.5,Infrastructure,Unknown,13,-92,Athenee_F4_5G,78:8c:b5:7d:90:80,-93,5240,102.61408634585663,17.96862571104357
TPLUS-GUEST,6c:c4:9f:f4:88:31,"Aruba, a Hewlett Packard Enterprise Company",0,Open,,802.11ax,44,0,0,"6,9,12,18,24,36,48,54",,41:16.8,44:14.2,Infrastructure,Unknown,18,-89,TPLUS-GUEST,6c:c4:9f:f4:88:31,-89,5220,102.61408634585663,17.96862571104357
TPLUS-GUEST,6c:c4:9f:f4:d6:b1,"Aruba, a Hewlett Packard Enterprise Company",0,Open,,802.11ax,132,0,0,"6,9,12,18,24,36,48,54",,42:03.5,43:11.5,Infrastructure,Unknown,20,-88,TPLUS-GUEST,6c:c4:9f:f4:d6:b1,-93,5660,102.61408634585663,17.96862571104357
TPLUS Meeting WIFI,6c:c4:9f:f4:d6:b2,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,132,0,0,"6,9,12,18,24,36,48,54",,42:03.5,43:11.5,Infrastructure,Unknown,18,-89,TPLUS Meeting WIFI,6c:c4:9f:f4:d6:b2,-94,5660,102.61408634585663,17.96862571104357
VIENTIANE GADEN HOSTEL-5G,f0:9b:b8:8e:96:1c,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,42:03.5,45:09.1,Infrastructure,Unknown,33,-82,VIENTIANE GADEN HOSTEL-5G,f0:9b:b8:8e:96:1c,-84,5745,102.6432369464846,17.956201134200427
AISTORE-1F,04:f9:f8:fb:96:87,"TP-LINK TECHNOLOGIES CO.,LTD.",0,WPA2-Personal,CCMP,802.11n,11,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",42:24.7,45:19.9,Infrastructure,Unknown,85,-56,AISTORE-1F,04:f9:f8:fb:96:87,-76,2462,102.6432369464846,17.956201134200427
Bounkuang2,0c:b6:d2:24:ec:7b,D-Link International,0,WPA2-Personal,CCMP,802.11ac,44,0,0,"6,9,12,18,24,36,48,54",,42:24.7,45:09.1,Infrastructure,Unknown,40,-79,Bounkuang2,0c:b6:d2:24:ec:7b,-83,5220,102.6432369464846,17.956201134200427
Exchange2,60:08:10:ba:c5:78,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,6,0,0,"1,2,5.5,11,18,24,36,54","6,9,12,48",42:24.7,43:53.1,Infrastructure,Unknown,72,-68,Exchange2,60:08:10:ba:c5:78,-81,2437,102.6432369464846,17.956201134200427
VIENTIANE GADEN HOSTEL-2.4G,f0:9b:b8:8e:96:18,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,8,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,42:24.7,45:18.7,Infrastructure,Unknown,65,-71,VIENTIANE GADEN HOSTEL-2.4G,f0:9b:b8:8e:96:18,-85,2447,102.6432369464846,17.956201134200427
UNITEL_Vithoun,5c:92:5e:a6:a7:80,Zioncom Electronics (Shenzhen) Ltd.,0,WPA2-Personal,CCMP,802.11ac,1,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",42:24.7,43:53.1,Infrastructure,Unknown,78,-66,UNITEL_Vithoun,5c:92:5e:a6:a7:80,-71,2412,102.6432369464846,17.956201134200427
Ai Store-2F,62:16:e2:4e:69:d3,Unknown,0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,42:24.7,44:56.6,Infrastructure,Unknown,24,-86,Ai Store-2F,62:16:e2:4e:69:d3,-90,5745,102.6432369464846,17.956201134200427
Ai Store-2F,62:16:e2:4e:69:cf,Unknown,0,WPA2-Personal,CCMP,802.11n,11,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",42:24.7,45:18.7,Infrastructure,Unknown,72,-68,Ai Store-2F,62:16:e2:4e:69:cf,-80,2462,102.6432369464846,17.956201134200427
WirelessNet,14:30:04:4f:88:64,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,4,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",42:24.7,45:09.1,Infrastructure,Unknown,86,-53,WirelessNet,14:30:04:4f:88:64,-62,2427,102.6432369464846,17.956201134200427
SONOS_SAILOM,5c:e8:83:de:9a:14,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,5,0,0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,42:24.7,43:53.1,Infrastructure,Unknown,57,-74,SONOS_SAILOM,5c:e8:83:de:9a:14,-87,2432,102.61408634585663,17.96862571104357
Jittalsone3_5G,f4:28:53:d2:f1:b8,Zioncom Electronics (Shenzhen) Ltd.,0,WPA2-Personal,CCMP,802.11ac,149,0,0,"6,9,12,18,24,36,48,54",,42:24.7,45:09.1,Infrastructure,Unknown,80,-65,Jittalsone3_5G,f4:28:53:d2:f1:b8,-69,5745,102.6432369464846,17.956201134200427
TING,28:b4:48:3c:b1:70,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,2,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",42:58.6,45:18.7,Infrastructure,Unknown,78,-66,TING,28:b4:48:3c:b1:70,-72,2417,102.6432369464846,17.956201134200427
JiTTAkone,d0:96:fb:77:14:d7,DZS Inc.,0,WPA2-Personal,CCMP,802.11n,3,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",42:58.6,45:09.1,Infrastructure,Unknown,80,-64,JiTTAkone,d0:96:fb:77:14:d7,-65,2422,102.6432369464846,17.956201134200427
Bounkuang,0c:b6:d2:24:ec:7a,D-Link International,0,WPA2-Personal,CCMP,802.11n,10,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",42:58.6,45:18.7,Infrastructure,Unknown,67,-70,Bounkuang,0c:b6:d2:24:ec:7a,-66,2457,102.6432369464846,17.956201134200427
Vientianw-2 ,fc:e3:3c:99:ea:1c,"HUAWEI TECHNOLOGIES CO.,LTD",0,WPA2-Personal,CCMP,802.11n,4,0,0,"1,2,5.5,11,18,24,36,54","6,9,12,48",42:58.6,44:14.2,Infrastructure,Unknown,50,-76,Vientianw-2 ,fc:e3:3c:99:ea:1c,-85,2427,102.6432369464846,17.956201134200427
Mobile,d8:e8:44:69:62:7a,zte corporation,0,WPA2-Personal,CCMP,802.11ax,36,0,0,"6,9,12,18,24,36,48,54",,43:11.5,44:56.6,Infrastructure,Unknown,18,-89,Mobile,d8:e8:44:69:62:7a,-86,5180,102.6432369464846,17.956201134200427
LTC_VIP,de:e8:44:69:62:7a,Unknown,0,WPA2-Personal,CCMP,802.11ax,36,0,0,"6,9,12,18,24,36,48,54",,43:11.5,44:56.6,Infrastructure,Unknown,18,-89,LTC_VIP,de:e8:44:69:62:7a,-87,5180,102.6432369464846,17.956201134200427
Vietianesaphir7,e8:6e:44:dc:ed:44,zte corporation,0,WPA2-Personal,CCMP,802.11n,5,0,0,"1,2,5.5,11","9,18,36,54,6,12,24,48",43:20.4,45:09.1,Infrastructure,Unknown,40,-79,Vietianesaphir7,e8:6e:44:dc:ed:44,-85,2432,102.6432369464846,17.956201134200427
OPPO Reno7 Z 5G,3e:ae:ba:26:b1:80,Unknown,0,WPA2-Personal,CCMP,802.11ac,9,0,0,"1,2,5.5,11","6,9,12,18,24,36,48,54",43:24.7,46:49.5,Infrastructure,Unknown,72,-68,OPPO Reno7 Z 5G,3e:ae:ba:26:b1:80,-71,2452,102.6432369464846,17.956201134200427
3030_5G,9c:9d:7e:50:c9:71,"Beijing Xiaomi Mobile Software Co., Ltd",0,WPA2-Personal,CCMP,802.11ac,153,0,0,"6,9,12,18,24,36,48,54",,43:24.7,46:30.6,Infrastructure,Unknown,70,-69,3030_5G,9c:9d:7e:50:c9:71,-94,5765,102.6432369464846,17.956201134200427
TPLUS-STAFF,6c:c4:9f:f5:16:33,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,39:33.5,45:09.1,Infrastructure,Unknown,40,-79,TPLUS-STAFF,6c:c4:9f:f5:16:33,-86,5500,102.6432369464846,17.956201134200427
TPLUS Meeting WIFI,6c:c4:9f:f5:16:32,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,100,0,0,"6,9,12,18,24,36,48,54",,39:33.5,45:09.1,Infrastructure,Unknown,38,-80,TPLUS Meeting WIFI,6c:c4:9f:f5:16:32,-86,5500,102.6432369464846,17.956201134200427
TPLUS Meeting WIFI,6c:c4:9f:f4:88:32,"Aruba, a Hewlett Packard Enterprise Company",0,WPA2-Personal,CCMP,802.11ax,44,0,0,"6,9,12,18,24,36,48,54",,41:16.8,44:14.2,Infrastructure,Unknown,20,-88,TPLUS Meeting WIFI,6c:c4:9f:f4:88:32,-89,5220,102.61408634585663,17.96862571104357
